
Network	networkaeternity.txt	Duplicate	1	Epoch	60	Train Accuracy	0.6066	Train AUC Score	0.6428	Test Accuracy:0.5870	Test AUC Score	0.6427	unseen AUC Score	0.6238	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	1	Epoch	70	Train Accuracy	0.5410	Train AUC Score	0.6716	Test Accuracy:0.6087	Test AUC Score	0.6635	unseen AUC Score	0.6749	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	1	Epoch	80	Train Accuracy	0.5027	Train AUC Score	0.5871	Test Accuracy:0.5217	Test AUC Score	0.4802	unseen AUC Score	0.5142	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	1	Epoch	90	Train Accuracy	0.5137	Train AUC Score	0.6978	Test Accuracy:0.5217	Test AUC Score	0.7032	unseen AUC Score	0.6749	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	1	Epoch	100	Train Accuracy	0.4918	Train AUC Score	0.5306	Test Accuracy:0.5217	Test AUC Score	0.4442	unseen AUC Score	0.5028	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	2	Epoch	0	Train Accuracy	0.4699	Train AUC Score	0.4156	Test Accuracy:0.5000	Test AUC Score	0.4500	unseen AUC Score	0.5308	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	2	Epoch	10	Train Accuracy	0.5191	Train AUC Score	0.5678	Test Accuracy:0.5870	Test AUC Score	0.4346	unseen AUC Score	0.6788	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	2	Epoch	20	Train Accuracy	0.5191	Train AUC Score	0.5935	Test Accuracy:0.6522	Test AUC Score	0.7327	unseen AUC Score	0.7962	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	2	Epoch	30	Train Accuracy	0.5027	Train AUC Score	0.5589	Test Accuracy:0.4565	Test AUC Score	0.6673	unseen AUC Score	0.6346	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	2	Epoch	40	Train Accuracy	0.6066	Train AUC Score	0.6383	Test Accuracy:0.5000	Test AUC Score	0.6750	unseen AUC Score	0.6346	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	2	Epoch	50	Train Accuracy	0.5410	Train AUC Score	0.6337	Test Accuracy:0.6522	Test AUC Score	0.7538	unseen AUC Score	0.7038	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	2	Epoch	60	Train Accuracy	0.6284	Train AUC Score	0.6772	Test Accuracy:0.5870	Test AUC Score	0.6788	unseen AUC Score	0.6923	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	2	Epoch	70	Train Accuracy	0.5464	Train AUC Score	0.6671	Test Accuracy:0.5435	Test AUC Score	0.7750	unseen AUC Score	0.7385	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	2	Epoch	80	Train Accuracy	0.5410	Train AUC Score	0.6430	Test Accuracy:0.5000	Test AUC Score	0.6692	unseen AUC Score	0.6288	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	2	Epoch	90	Train Accuracy	0.6120	Train AUC Score	0.6790	Test Accuracy:0.5000	Test AUC Score	0.6788	unseen AUC Score	0.7115	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	2	Epoch	100	Train Accuracy	0.6230	Train AUC Score	0.6237	Test Accuracy:0.6739	Test AUC Score	0.7154	unseen AUC Score	0.6942	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	3	Epoch	0	Train Accuracy	0.5519	Train AUC Score	0.4200	Test Accuracy:0.3913	Test AUC Score	0.7460	unseen AUC Score	0.6429	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	3	Epoch	10	Train Accuracy	0.5137	Train AUC Score	0.6194	Test Accuracy:0.3696	Test AUC Score	0.7381	unseen AUC Score	0.7282	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	3	Epoch	20	Train Accuracy	0.6175	Train AUC Score	0.6357	Test Accuracy:0.7391	Test AUC Score	0.6349	unseen AUC Score	0.6349	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	3	Epoch	30	Train Accuracy	0.6503	Train AUC Score	0.7342	Test Accuracy:0.7174	Test AUC Score	0.6429	unseen AUC Score	0.6905	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	3	Epoch	40	Train Accuracy	0.5902	Train AUC Score	0.6813	Test Accuracy:0.3696	Test AUC Score	0.6091	unseen AUC Score	0.6071	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	3	Epoch	50	Train Accuracy	0.5574	Train AUC Score	0.6536	Test Accuracy:0.6957	Test AUC Score	0.6905	unseen AUC Score	0.6925	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	3	Epoch	60	Train Accuracy	0.6120	Train AUC Score	0.6493	Test Accuracy:0.5435	Test AUC Score	0.6667	unseen AUC Score	0.6310	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	3	Epoch	70	Train Accuracy	0.5574	Train AUC Score	0.7328	Test Accuracy:0.6522	Test AUC Score	0.6488	unseen AUC Score	0.6310	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	3	Epoch	80	Train Accuracy	0.6393	Train AUC Score	0.6801	Test Accuracy:0.5870	Test AUC Score	0.5337	unseen AUC Score	0.4484	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	3	Epoch	90	Train Accuracy	0.6120	Train AUC Score	0.6580	Test Accuracy:0.5652	Test AUC Score	0.6726	unseen AUC Score	0.6349	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	3	Epoch	100	Train Accuracy	0.5574	Train AUC Score	0.6811	Test Accuracy:0.6957	Test AUC Score	0.6964	unseen AUC Score	0.6488	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	4	Epoch	0	Train Accuracy	0.5137	Train AUC Score	0.4942	Test Accuracy:0.5000	Test AUC Score	0.4885	unseen AUC Score	0.4788	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	4	Epoch	10	Train Accuracy	0.5628	Train AUC Score	0.5133	Test Accuracy:0.5000	Test AUC Score	0.4769	unseen AUC Score	0.4788	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	4	Epoch	20	Train Accuracy	0.4863	Train AUC Score	0.5381	Test Accuracy:0.5000	Test AUC Score	0.6115	unseen AUC Score	0.6135	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	4	Epoch	30	Train Accuracy	0.5683	Train AUC Score	0.5758	Test Accuracy:0.5870	Test AUC Score	0.6519	unseen AUC Score	0.6577	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	4	Epoch	40	Train Accuracy	0.5355	Train AUC Score	0.6543	Test Accuracy:0.6087	Test AUC Score	0.7058	unseen AUC Score	0.6481	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	4	Epoch	50	Train Accuracy	0.6448	Train AUC Score	0.6856	Test Accuracy:0.5652	Test AUC Score	0.6865	unseen AUC Score	0.7308	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	4	Epoch	60	Train Accuracy	0.7104	Train AUC Score	0.7267	Test Accuracy:0.5870	Test AUC Score	0.6077	unseen AUC Score	0.5788	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	4	Epoch	70	Train Accuracy	0.6393	Train AUC Score	0.7396	Test Accuracy:0.6522	Test AUC Score	0.7654	unseen AUC Score	0.7519	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	4	Epoch	80	Train Accuracy	0.6940	Train AUC Score	0.6862	Test Accuracy:0.6087	Test AUC Score	0.6904	unseen AUC Score	0.6769	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	4	Epoch	90	Train Accuracy	0.6230	Train AUC Score	0.7517	Test Accuracy:0.7174	Test AUC Score	0.7865	unseen AUC Score	0.7827	Number of Zero labels	123	Number of one labels	106
Network	networkaeternity.txt	Duplicate	4	Epoch	100	Train Accuracy	0.6503	Train AUC Score	0.7280	Test Accuracy:0.6522	Test AUC Score	0.7442	unseen AUC Score	0.7173	Number of Zero labels	123	Number of one labels	106
Network	networkaragon.txt	Duplicate	0	Epoch	0	Train Accuracy	0.5613	Train AUC Score	0.5886	Test Accuracy:0.5000	Test AUC Score	0.6358	unseen AUC Score	0.6497	Number of Zero labels	185	Number of one labels	152
Network	networkaragon.txt	Duplicate	0	Epoch	10	Train Accuracy	0.5613	Train AUC Score	0.5199	Test Accuracy:0.5000	Test AUC Score	0.6211	unseen AUC Score	0.6315	Number of Zero labels	185	Number of one labels	152
Network	networkaragon.txt	Duplicate	0	Epoch	20	Train Accuracy	0.5428	Train AUC Score	0.5686	Test Accuracy:0.4412	Test AUC Score	0.4758	unseen AUC Score	0.4455	Number of Zero labels	185	Number of one labels	152
Network	networkaragon.txt	Duplicate	0	Epoch	30	Train Accuracy	0.5353	Train AUC Score	0.4773	Test Accuracy:0.4559	Test AUC Score	0.3460	unseen AUC Score	0.5095	Number of Zero labels	185	Number of one labels	152
Network	networkaragon.txt	Duplicate	0	Epoch	40	Train Accuracy	0.5390	Train AUC Score	0.4997	Test Accuracy:0.4412	Test AUC Score	0.4048	unseen AUC Score	0.4844	Number of Zero labels	185	Number of one labels	152
Network	networkaragon.txt	Duplicate	0	Epoch	50	Train Accuracy	0.5390	Train AUC Score	0.5091	Test Accuracy:0.4412	Test AUC Score	0.3806	unseen AUC Score	0.4438	Number of Zero labels	185	Number of one labels	152
Network	networkaragon.txt	Duplicate	0	Epoch	60	Train Accuracy	0.5428	Train AUC Score	0.5058	Test Accuracy:0.4412	Test AUC Score	0.4178	unseen AUC Score	0.4602	Number of Zero labels	185	Number of one labels	152
Network	networkaragon.txt	Duplicate	0	Epoch	70	Train Accuracy	0.5613	Train AUC Score	0.5237	Test Accuracy:0.5000	Test AUC Score	0.5917	unseen AUC Score	0.5874	Number of Zero labels	185	Number of one labels	152
Network	networkaragon.txt	Duplicate	0	Epoch	80	Train Accuracy	0.5613	Train AUC Score	0.5309	Test Accuracy:0.5000	Test AUC Score	0.5926	unseen AUC Score	0.6151	Number of Zero labels	185	Number of one labels	152
Network	networkaragon.txt	Duplicate	0	Epoch	90	Train Accuracy	0.5613	Train AUC Score	0.5368	Test Accuracy:0.5000	Test AUC Score	0.5865	unseen AUC Score	0.5874	Number of Zero labels	185	Number of one labels	152
Network	networkaragon.txt	Duplicate	0	Epoch	100	Train Accuracy	0.5613	Train AUC Score	0.4136	Test Accuracy:0.5000	Test AUC Score	0.5813	unseen AUC Score	0.5701	Number of Zero labels	185	Number of one labels	152
Network	networkaragon.txt	Duplicate	1	Epoch	0	Train Accuracy	0.5390	Train AUC Score	0.4250	Test Accuracy:0.4706	Test AUC Score	0.4831	unseen AUC Score	0.4987	Number of Zero labels	185	Number of one labels	152
Network	networkaragon.txt	Duplicate	1	Epoch	10	Train Accuracy	0.5390	Train AUC Score	0.4523	Test Accuracy:0.4706	Test AUC Score	0.4528	unseen AUC Score	0.5437	Number of Zero labels	185	Number of one labels	152
